0.016667,0,0,0,0,0.015,0.015,0,0,0.33167,0,0,0,0.091667,0.295,0,0,0,0.038333,0.32333,0,0,0.0033333,0.35,0.0066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48103,0,0,0,0,0.66778,0.52976,0,0,0.27903,NaN,0,0,0.35597,0.3157,NaN,NaN,0,0.20346,0.51915,NaN,NaN,0.1969,0.56947,0.1378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0080172,0,0,0,0,0.010017,0.0079463,0,0,0.092545,0,0,0,0.032631,0.093131,0,0,0,0.0077992,0.16786,0,0,0.00065633,0.19932,0.00091867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
