0,0,0,0,0,0,0.021667,0,0,0.515,0.011667,0.0083333,0.19667,0.053333,0.57333,0.031667,0.036667,0.16,0,0.37,0,0,0.0066667,0,0.088333,0,0,0.035,0.011667,0.075,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.41964,0,0,0.6769,0.2582,0.64054,0.48551,0.19118,0.56346,0.64009,0.75303,0.63054,0,0.32709,NaN,NaN,0.21895,NaN,0.17227,NaN,NaN,0.24984,0.21184,0.18015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0.0090922,0,0,0.34861,0.0030123,0.0053378,0.095483,0.010196,0.32305,0.020269,0.027611,0.10089,0,0.12102,0,0,0.0014597,0,0.015217,0,0,0.0087443,0.0024715,0.013511,0,0,0,0,0,0,0,0,0,0
