0,0,0,0,0,0,0,0,0.18,0,0.01,0.028333,0,0.068333,0.56167,0.0033333,0,0.013333,0.0033333,0.29833,0,0,0,0.365,0.038333,0,0,0,0.0016667,0.055,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.47111,0,0.41208,0.61062,0,0.21997,0.64403,0.3219,NaN,0.3039,0.0879,0.53357,NaN,NaN,0,0.54436,0.12274,NaN,NaN,NaN,0.0342,0.15945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0,0.084799,0,0.0041208,0.017301,0,0.015031,0.36173,0.001073,0,0.004052,0.000293,0.15918,0,0,0,0.19869,0.004705,0,0,0,5.7e-05,0.0087697,0,0,0,0,0,0,0,0,0,0
