0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.021667,0,0.035,0,0.19667,0,0.0016667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70211,0.41182,NaN,0.35673,0,0.29472,NaN,0.4004,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26329,0.0089227,0,0.012486,0,0.057962,0,0.00066733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
