0.0001,0.005528,0.064769,0.15858,0.53006,0.69786
0.0002,0.00049679,0.0086444,0.031635,0.24317,0.42794
0.0003,5.8765e-05,0.00084305,0.0060343,0.091244,0.20406
0.0004,2.2602e-06,0.00012476,0.00086068,0.034287,0.09031
0.0005,0,1.0849e-05,0.00011979,0.010554,0.038265
0.0006,0,9.0407e-07,1.989e-05,0.0030838,0.013528
0.0007,0,0,3.1643e-06,0.00088193,0.0067774
0.0008,0,0,4.5205e-07,0.00024455,0.0025355
0.0009,0,0,0,0.00010985,0.0012666
0.001,0,0,0,3.1191e-05,0.00035666
