1,0.00269,0.027971,0.063477,0.20462,0.28953
2,0.00023029,0.0029946,0.0090151,0.056327,0.097529
3,3.0235e-05,0.0001942,0.00136,0.014458,0.031784
4,3.0391e-07,2.3018e-05,0.00011709,0.0041603,0.010529
5,0,2.2456e-06,1.2189e-05,0.0010522,0.0035496
6,0,5.5104e-08,1.7794e-06,0.00023798,0.0010322
7,0,0,2.4523e-07,5.2659e-05,0.00049404
8,0,0,1.0487e-08,1.444e-05,0.00014425
9,0,0,0,4.4472e-06,6.2928e-05
10,0,0,0,1.7762e-06,1.619e-05
