1,0.0052211,0.062618,0.14915,0.51132,0.66663
2,0.00044507,0.0091414,0.031756,0.24241,0.42261
3,4.8018e-05,0.00076364,0.0056769,0.08875,0.20073
4,3.2252e-06,0.00015445,0.0008328,0.032669,0.090724
5,0,9.6754e-06,0.00018132,0.010516,0.037618
6,0,7.1668e-07,1.5767e-05,0.0031502,0.01416
7,0,0,2.5084e-06,0.00086362,0.0065298
8,0,0,3.5835e-07,0.00027629,0.00254
9,0,0,7.1668e-07,0.00011073,0.0012478
10,0,0,0,3.1535e-05,0.00035691
