1,0.37821,0.26202,0.25418,0.32925,0.38793
2,0.30225,0.17182,0.14226,0.15814,0.1769
3,0.36839,0.13141,0.10865,0.10055,0.11149
4,0.10167,0.10975,0.1044,0.078819,0.082404
5,NaN,0.074776,0.081964,0.065883,0.067207
6,NaN,0.06095,0.082617,0.058211,0.057788
7,NaN,NaN,0.092275,0.050844,0.054721
8,NaN,NaN,0.0232,0.048543,0.046744
9,NaN,NaN,NaN,0.039524,0.042011
10,NaN,NaN,NaN,0.051998,0.039847
