0,0,0.0027778,0,0,0,0,0.028333,0.021944,0.20194,0.00055556,0,0,0,0.14806,0.15194,0.51694,0.012222,0.00027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033333,0,0.0033333,0,0,0,0,0.12556,0.019722,0.18222,0.0036111,0,0,0,0.38556,0.145,0.52222,0.021111,0.00027778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022222,0,0.0047222,0,0,0,0,0.13972,0.019444,0.175,0.0033333,0,0,0,0.3975,0.16139,0.51222,0.020278,0.00083333,0,0.0013889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,0.26137,NaN,NaN,NaN,NaN,0.1527,0.14412,0.30341,0.23215,NaN,NaN,NaN,0.19948,0.15264,0.34282,0.12569,0.0618,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33488,NaN,0.25651,NaN,NaN,NaN,NaN,0.28419,0.14953,0.29866,0.17745,NaN,NaN,NaN,0.30965,0.18388,0.32651,0.14027,0.005,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10344,NaN,0.21061,NaN,NaN,NaN,NaN,0.27981,0.15877,0.29177,0.14228,NaN,NaN,NaN,0.30658,0.16132,0.32027,0.1459,0.057267,NaN,0.0502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00072603,0,0,0,0,0.0043265,0.0031626,0.061272,0.00012897,0,0,0,0.029535,0.023193,0.17722,0.0015362,1.7167e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011163,0,0.00085503,0,0,0,0,0.035682,0.0029491,0.054423,0.00064081,0,0,0,0.11939,0.026662,0.17051,0.0029612,1.3889e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022986,0,0.00099456,0,0,0,0,0.039096,0.0030873,0.05106,0.00047425,0,0,0,0.12187,0.026036,0.16405,0.0029584,4.7722e-05,0,6.9722e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,2,5,10,19,18,3,4,2,5,10,19,18,3,4,2,5,10,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,10,19,18,3,4,2,5,10,19,18,3,4,2,5,10,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,10,19,18,3,4,2,5,10,19,18,3,4,2,5,10,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,2,5,10,19,18,3,4,2,5,10,19,18,3,4,2,5,10,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,9,15,12,2,4,2,4,9,15,12,2,4,2,4,9,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,8,15,9,2,4,2,4,8,15,9,2,4,2,4,8,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
