0,0.24833,0.051667,0.61167,0.25667,0,0,0,0.485,0.415,0,0,0,0.0033333,0.2,0,0,0,0,0
0,0.55061,0.14225,0.2608,0.45108,0,0,0,0.18669,0.093346,0,0,0,0.02,0.10735,0,0,0,0,0
0,0.13674,0.0073493,0.15952,0.11578,0,0,0,0.090543,0.038739,0,0,0,6.6667e-05,0.02147,0,0,0,0,0
0.17833,0.35848,4.8197,6.0789,0.31983,0.2596,2.4433,6.5496,7.2575,34.039,0.63416,5.2766,14.237,25.65,22.908,0.93256,7.9041,21.665,63.911,60.541
0.1,0.5,0.1,0.16667,0.5,0.071429,0.071429,0.05,0.125,0.045455,0.03125,0.035714,0.027778,0.033333,0.055556,0.019231,0.02381,0.016667,0.014706,0.02
0.045739,0.06991,0.098548,0.18451,0.2244,0.0020921,0.0048874,0.0097116,0.034042,0.050356,0,1.6699e-06,9.2946e-06,0.00021382,0.00056902,0,2.7885e-12,8.6389e-11,4.5718e-08,3.2379e-07
