0,0,0,0.89333,0.77167,0,0,0,0.046667,0.14167,0,0,0,0.23667,0,0,0,0,0,0
0,0,0,0.42114,0.28361,0,0,0,0.11746,0.10488,0,0,0,0.13146,0,0,0,0,0,0
0,0,0,0.37622,0.21885,0,0,0,0.0054815,0.014858,0,0,0,0.031113,0,0,0,0,0,0
0.18086,2.4176,0,4.1371,6.5192,0.19564,1.8253,5.4698,8.9283,20.042,0.55004,6.2483,10.204,14.283,36.519,1.4121,12.302,24.124,62.85,62.645
0.125,0.083333,0,0.25,0.16667,0.083333,0.083333,0.0625,0.083333,0.055556,0.035714,0.03125,0.035714,0.071429,0.03125,0.013514,0.014286,0.014706,0.016129,0.018519
0.045739,0.06991,0,0.18451,0.2244,0.0020921,0.0048874,0.0097116,0.034042,0.050356,0,1.6699e-06,9.2946e-06,0.00021382,0.00056902,0,2.7885e-12,8.6389e-11,4.5718e-08,3.2379e-07
