0.0016667,0.035,0.06,0.69,1.0367,0,0,0.046667,0.31,0.34667,0,0,0,0.0016667,0.0066667,0,0,0,0,0
0.0426,0.18175,0.15436,0.27769,0.46677,NaN,NaN,0.14124,0.1664,0.16057,NaN,NaN,NaN,0.0745,0.034875,NaN,NaN,NaN,NaN,NaN
7.1e-05,0.0063612,0.0092613,0.19161,0.48389,0,0,0.0065913,0.051584,0.055666,0,0,0,0.00012417,0.0002325,0,0,0,0,0
0.088477,1.0941,3.2811,5.585,5.3759,0.18939,2.7029,3.4078,9.6876,14.813,0.55017,6.3814,7.5873,29.909,40.994,0.93776,9.6455,15.491,39.608,81.365
0.25,0.16667,0.125,0.16667,0.25,0.083333,0.071429,0.125,0.1,0.083333,0.033333,0.029412,0.045455,0.027778,0.029412,0.02,0.019231,0.020833,0.02381,0.015625
0.045739,0.06991,0.098548,0.18451,0.2244,0.0020921,0.0048874,0.0097116,0.034042,0.050356,NaN,1.6699e-06,9.2946e-06,0.00021382,0.00056902,NaN,2.7885e-12,8.6389e-11,4.5718e-08,3.2379e-07
