0.02,0,0.048333,0.25667,0.615,0,0,0.011667,0.385,0.80833,0,0,0,0.0016667,0.0016667,0,0,0,0,0.0016667
0.76793,0,0.12057,0.16764,0.36199,0,0,0.14139,0.2105,0.37543,0,0,0,0.0212,0.1852,0,0,0,0,0.0279
0.015359,0,0.0058273,0.043027,0.22262,0,0,0.0016495,0.081044,0.30347,0,0,0,3.5333e-05,0.00030867,0,0,0,0,4.65e-05
0.021817,2.1626,3.2284,10.11,3.9718,0.25436,3.7128,5.1021,6.775,4.0707,0.52548,6.454,13.446,42.009,41.474,1.3913,12.891,21.946,63.476,78.45
0.5,0.071429,0.125,0.1,0.25,0.083333,0.05,0.083333,0.125,0.25,0.035714,0.026316,0.029412,0.026316,0.026316,0.013514,0.015152,0.016667,0.015152,0.016129
0.045739,0.06991,0.098548,0.18451,0.2244,0.0020921,0.0048874,0.0097116,0.034042,0.050356,0,1.6699e-06,9.2946e-06,0.00021382,0.00056902,0,2.7885e-12,8.6389e-11,4.5718e-08,3.2379e-07
