0.038056,0.0016667,0.00013889,0,0,0,0,0.28347,0.086667,0.040694,0,0.00013889,0,0,0.4925,0.27306,0.21028,0,0.00027778,0,0,0,0.032778,0,0,0,0,0,0,0.28736,0.038194,0,0,0,0,0,0.46944,0.22153,0.0047222,0.0015278,0,0,0,0.033333,0.00125,0,0,0,0,0,0.28917,0.11292,0,0,0,0,0,0.47667,0.33847,0.0056944,0.00375,0.00013889,0
0.48211,0.26543,0.1935,NaN,NaN,NaN,NaN,0.53242,0.27041,0.17735,NaN,0.0115,NaN,NaN,0.57094,0.29691,0.20388,NaN,0.1237,NaN,NaN,0,0.50457,NaN,NaN,NaN,NaN,NaN,0,0.54746,0.18565,NaN,NaN,NaN,NaN,0,0.59657,0.21453,0.084594,0.10034,NaN,NaN,0,0.57147,0.15649,NaN,NaN,NaN,NaN,0,0.53006,0.29038,NaN,NaN,NaN,NaN,0,0.59747,0.30513,0.091171,0.095881,0.046,NaN
0.018347,0.00044239,2.6875e-05,0,0,0,0,0.15093,0.023435,0.0072174,0,1.5972e-06,0,0,0.28119,0.081074,0.042871,0,3.4361e-05,0,0,0,0.016539,0,0,0,0,0,0,0.15732,0.0070908,0,0,0,0,0,0.28006,0.047525,0.00039947,0.00015329,0,0,0,0.019049,0.00019561,0,0,0,0,0,0.15327,0.032788,0,0,0,0,0,0.28479,0.10328,0.00051917,0.00035956,6.3889e-06,0
1,2,3,13,11,14,17,1,2,3,13,11,14,17,1,2,3,13,11,14,17,1,2,3,13,11,14,17,1,2,3,13,11,14,17,1,2,3,13,11,14,17,1,2,3,13,11,14,17,1,2,3,13,11,14,17,1,2,3,13,11,14,17
1,2,3,13,11,14,17,1,2,3,13,11,14,17,1,2,3,13,11,14,17,0,1,3,7,9,13,15,0,1,3,7,9,13,15,0,1,3,7,9,13,15,0,1,2,7,8,11,13,0,1,2,7,8,11,13,0,1,2,7,8,11,13
