0.00027778,0.0045833,0,0,0,0,0,0.022639,0.20819,0,0,0,0,0,0.098889,0.55931,0,0.00083333,0.0029167,0,0,0.00041667,0.059028,0,0,0,0,0,0.022917,0.44736,0.00013889,0,0,0,0,0.10444,0.66944,0.0022222,0.00041667,0.010833,0.00027778,0,0,0.064444,0,0,0,0,0,0.022778,0.44833,0.00097222,0,0.00027778,0,0,0.11542,0.66431,0.016528,0.0013889,0.010139,0.00027778,0
0.1876,0.25902,NaN,NaN,NaN,NaN,NaN,0.18301,0.29013,NaN,NaN,NaN,NaN,NaN,0.20749,0.3309,NaN,0.08405,0.087357,NaN,NaN,0.089267,0.59014,NaN,NaN,NaN,NaN,NaN,0.18217,0.59606,0.0383,NaN,NaN,NaN,NaN,0.20925,0.69394,0.08825,0.17817,0.10276,0.13885,NaN,NaN,0.53467,NaN,NaN,NaN,NaN,NaN,0.20945,0.5908,0.080157,NaN,0.1193,NaN,NaN,0.21946,0.6858,0.1387,0.08777,0.087729,0.00815,NaN
5.2111e-05,0.0011872,0,0,0,0,0,0.0041431,0.060404,0,0,0,0,0,0.020519,0.18507,0,7.0042e-05,0.00025479,0,0,3.7194e-05,0.034835,0,0,0,0,0,0.0041747,0.26666,5.3194e-06,0,0,0,0,0.021855,0.46455,0.00019611,7.4236e-05,0.0011132,3.8569e-05,0,0,0.034457,0,0,0,0,0,0.0047708,0.26487,7.7931e-05,0,3.3139e-05,0,0,0.02533,0.45558,0.0022924,0.0001219,0.00088947,2.2639e-06,0
3,2,9,11,9,16,24,3,2,9,11,9,16,24,3,2,9,11,9,16,24,3,2,9,11,9,16,24,3,2,9,11,9,16,24,3,2,9,11,9,16,24,3,2,9,11,9,16,24,3,2,9,11,9,16,24,3,2,9,11,9,16,24
3,2,9,11,9,16,24,3,2,9,11,9,16,24,3,2,9,11,9,16,24,3,1,6,10,8,10,19,3,1,6,10,8,10,19,3,1,6,10,8,10,19,3,1,4,9,8,10,16,3,1,4,9,8,10,16,3,1,4,9,8,10,16
