0,0,0,0,0,0.65833,0.0083333,0.21972,0.0027778,0.040278,0,0,0,0,0,0,0.028333,0,0,0.039722,0.00027778,0,0,0,0,0,0.15028,0,0.052778,0,0,0.35472,0.19694,0,0,0,0,0,0,0,0.4525,0,0.00083333,0,0,0.041111,0,0
0,0,0,0,0,0.71654,0.12022,0.22391,0.08783,0.18694,NaN,NaN,0,0,0,0,0.18316,NaN,NaN,0.14269,0.0239,NaN,NaN,NaN,0,0,0.50743,0,0.18814,NaN,NaN,0.31072,0.28178,NaN,NaN,NaN,0,0,0,0,0.61816,0,0.21963,NaN,NaN,0.19735,NaN,NaN
0,0,0,0,0,0.47172,0.0010019,0.049197,0.00024397,0.0075296,0,0,0,0,0,0,0.0051895,0,0,0.0056679,6.6389e-06,0,0,0,0,0,0.076255,0,0.0099298,0,0,0.11022,0.055494,0,0,0,0,0,0,0,0.27972,0,0.00018303,0,0,0.0081133,0,0
0,0,0,0,0,1,5,3,5,3,18,16,1,0,0,0,3,4,7,5,8,8,13,11,0,0,1,1,3,4,4,2,2,6,23,20,0,0,0,0,1,0,5,6,8,3,16,10
0,0,0,0,0,1,5,3,5,3,18,16,0,0,0,0,3,3,6,5,8,7,11,10,0,0,1,0,3,2,3,2,2,3,18,14,0,0,0,0,1,0,5,5,7,3,13,6
