0.43,0,0,0,0.39417,0.44056,0.0066667,0.078611,0,0.013333,0,0,0,0,0.27889,0,0.26639,0.50833,0.086667,0.16889,0.00027778,0,0,0,0.29694,0.46528,0,0,0,0,0.0013889,0.50778,0.00055556,0,0,0,0,0,0,0,0,0,0.054722,0.57583,0,0,0,0
0.56833,0,0,0,0.58165,0.34039,0.14213,0.12918,NaN,0.1047,NaN,NaN,0,0,0.55523,0,0.53455,0.59421,0.26077,0.21435,0.1215,NaN,NaN,NaN,0.5723,0.60366,0,0,0,0,0.11938,0.32778,0.0437,NaN,NaN,NaN,0,0,0,0,0,0,0.25896,0.62053,NaN,NaN,NaN,NaN
0.24438,0,0,0,0.22927,0.14996,0.0009475,0.010155,0,0.001396,0,0,0,0,0.15485,0,0.1424,0.30205,0.0226,0.036201,3.375e-05,0,0,0,0.16994,0.28087,0,0,0,0,0.00016581,0.16644,2.4278e-05,0,0,0,0,0,0,0,0,0,0.014171,0.35732,0,0,0,0
1,0,0,0,1,2,4,5,9,7,22,17,0,0,1,0,1,1,2,3,8,6,16,14,3,1,0,0,2,0,7,2,7,11,7,15,0,0,0,0,1,1,4,1,5,10,8,16
1,0,0,0,1,2,4,5,9,7,22,17,0,0,1,0,1,1,2,3,8,4,16,11,1,1,0,0,0,0,7,2,7,9,6,12,0,0,0,0,0,0,2,1,1,8,7,10
