0,0,0.25806,0,0.35472,0.51639,0.085278,0.63667,0,0.031944,0,0,0.33361,0,0,0,0.29222,0.55278,0.011389,0.048611,0,0,0,0,0,0.54611,0.35528,0.38694,0,0,0.15806,0,0,0,0,0,0,0.25278,0.38528,0,0,0,0.038333,0,0,0,0,0
0,0,0.55635,0,0.55185,0.34012,0.18928,0.68609,NaN,0.11923,NaN,NaN,0.52776,0,0,0,0.55499,0.60879,0.13929,0.12791,NaN,NaN,NaN,NaN,0,0.59461,0.56874,0.58102,0,0,0.27473,NaN,0,NaN,NaN,NaN,0,0.60056,0.57951,0,0,NaN,0.2413,NaN,NaN,NaN,NaN,NaN
0,0,0.14357,0,0.19575,0.17563,0.016142,0.43681,0,0.0038088,0,0,0.17607,0,0,0,0.16218,0.33652,0.0015863,0.0062176,0,0,0,0,0,0.32472,0.20206,0.22482,0,0,0.043423,0,0,0,0,0,0,0.15181,0.22327,0,0,0,0.0092499,0,0,0,0,0
0,0,1,0,1,2,3,1,8,5,24,11,1,0,0,0,1,1,4,5,14,9,12,13,0,1,1,1,0,0,2,5,2,7,16,21,0,1,1,0,0,2,3,2,5,7,15,12
0,0,1,0,1,2,3,1,8,5,24,11,1,0,0,0,1,1,4,5,13,7,12,11,0,1,1,1,0,0,2,2,0,4,13,13,0,1,1,0,0,1,2,1,3,5,8,7
