0,0,0.36806,0,0.34056,0.46472,0.014444,0.66306,0,0.033611,0,0,0.35361,0,0,0,0,0,0.21361,0.61861,0,0,0,0,0,0,0.39944,0,0.30944,0.13,0,0.63417,0,0.225,0,0,0,0.62639,0,0,0,0.14,0.033611,0.54806,0,0,0,0
0,0,0.54991,0,0.59574,0.59918,0.14274,0.67561,NaN,0.14671,NaN,NaN,0.56051,0,0,0,0,0,0.52997,0.65727,NaN,NaN,NaN,NaN,0,0,0.6079,0,0.54603,0.53034,NaN,0.68893,NaN,0.52901,NaN,NaN,0,0.69322,0,0,0,0.20803,0.17305,0.6177,NaN,NaN,NaN,NaN
0,0,0.2024,0,0.20288,0.27845,0.0020618,0.44797,0,0.0049313,0,0,0.1982,0,0,0,0,0,0.11321,0.40659,0,0,0,0,0,0,0.24282,0,0.16896,0.068944,0,0.43689,0,0.11903,0,0,0,0.43423,0,0,0,0.029124,0.0058163,0.33854,0,0,0,0
0,0,1,0,1,1,4,1,15,4,13,14,1,0,0,0,0,0,2,1,6,10,17,20,0,0,1,0,1,3,5,1,7,3,17,19,0,1,0,0,0,4,3,2,6,7,15,17
0,0,1,0,1,1,4,1,15,4,13,14,1,0,0,0,0,0,1,1,5,9,15,19,0,0,1,0,1,1,4,1,6,1,11,16,0,1,0,0,0,3,3,1,5,6,11,7
