0.013241,0,0,0,0,0,0.027685,0,0,0,0,0,0.013241,0,0,0,0,0,0.027778,0,0,0,0,0
0.53713,NaN,NaN,NaN,NaN,NaN,0.49832,NaN,NaN,NaN,NaN,NaN,0.50222,NaN,NaN,NaN,NaN,NaN,0.47531,NaN,NaN,NaN,NaN,NaN
0.007112,0,0,0,0,0,0.013796,0,0,0,0,0,0.0066497,0,0,0,0,0,0.013203,0,0,0,0,0
1,4,6,12,10,20,1,4,6,12,10,20,1,4,6,12,10,20,1,4,6,12,10,20
1,4,6,12,10,20,1,4,6,12,10,20,1,4,5,11,9,18,1,4,5,11,9,18
