0.00027778,0.027315,0.00064815,0,0,0,0.0015741,0.056574,0.0025926,0,0,0,0.0069444,0.027222,0.00055556,0,0,0,0.018148,0.055741,0.0028704,0,0,0
0.32857,0.45488,0.32334,NaN,NaN,NaN,0.23613,0.51698,0.23618,NaN,NaN,NaN,0.50004,0.52391,0.30707,NaN,NaN,NaN,0.44746,0.51602,0.29424,NaN,NaN,NaN
9.1269e-05,0.012425,0.00020957,0,0,0,0.00037169,0.029248,0.00061231,0,0,0,0.0034725,0.014262,0.00017059,0,0,0,0.0081206,0.028763,0.00084458,0,0,0
2,1,2,13,12,16,2,1,2,13,12,16,2,1,2,13,12,16,2,1,2,13,12,16
2,1,2,13,12,16,2,1,2,13,12,16,1,1,2,11,11,11,1,1,2,11,11,11
