0.0012963,0.0011111,0,0,0,0,0.0025926,0.0021296,0,0,0,0,0.0012037,0.014352,0,0,0,0,0.0022222,0.02463,0,0,0,0
0.32559,0.33834,NaN,NaN,NaN,NaN,0.313,0.2215,NaN,NaN,NaN,NaN,0.38562,0.49333,NaN,NaN,NaN,NaN,0.24802,0.45139,NaN,NaN,NaN,NaN
0.00042206,0.00037594,0,0,0,0,0.00081149,0.0004717,0,0,0,0,0.00046418,0.0070802,0,0,0,0,0.00055115,0.011117,0,0,0,0
2,2,7,9,9,20,2,2,7,9,9,20,2,2,7,9,9,20,2,2,7,9,9,20
2,2,7,9,9,20,2,2,7,9,9,20,2,1,5,8,7,19,2,1,5,8,7,19
