0,0.00027778,0,0,0,0,0,0.00083333,0,0,0,0,0,0.00027778,0,0,0,0,9.2593e-05,0.00074074,0,0.00018519,0,0
NaN,0.42787,NaN,NaN,NaN,NaN,NaN,0.21083,NaN,NaN,NaN,NaN,NaN,0.22017,NaN,NaN,NaN,NaN,0.1363,0.12068,NaN,0.4655,NaN,NaN
0,0.00011885,0,0,0,0,0,0.00017569,0,0,0,0,0,6.1157e-05,0,0,0,0,1.262e-05,8.9389e-05,0,8.6204e-05,0,0
3,2,6,5,13,15,3,2,6,5,13,15,3,2,6,5,13,15,3,2,6,5,13,15
3,2,6,5,13,15,3,2,6,5,13,15,3,2,6,4,12,12,3,2,6,4,12,12
