0.012315,0,0,0,0,0,0.025093,0.00018519,0,0,0,0,0.012315,9.2593e-05,0,0,0,0,0.025185,0,0,0,0,0
0.5698,NaN,NaN,NaN,NaN,NaN,0.51382,0.11825,NaN,NaN,NaN,NaN,0.47403,0.6992,NaN,NaN,NaN,NaN,0.48609,NaN,NaN,NaN,NaN,NaN
0.0070169,0,0,0,0,0,0.012893,2.1898e-05,0,0,0,0,0.0058376,6.4741e-05,0,0,0,0,0.012242,0,0,0,0,0
1,3,7,14,12,10,1,3,7,14,12,10,1,3,7,14,12,10,1,3,7,14,12,10
1,3,7,14,12,10,1,3,7,14,12,10,1,3,5,11,12,7,1,3,5,11,12,7
