0.00055556,0.030463,0,0,0,0,0.0012037,0.060278,0,0,0,0,0.00074074,0.030741,0,0,0,0,0.0010185,0.060648,0,0,0,0
0.17648,0.56469,NaN,NaN,NaN,NaN,0.22519,0.51618,NaN,NaN,NaN,NaN,0.16724,0.53704,NaN,NaN,NaN,NaN,0.23918,0.50013,NaN,NaN,NaN,NaN
9.8046e-05,0.017202,0,0,0,0,0.00027106,0.031114,0,0,0,0,0.00012388,0.016509,0,0,0,0,0.00024361,0.030332,0,0,0,0
2,1,7,11,14,13,2,1,7,11,14,13,2,1,7,11,14,13,2,1,7,11,14,13
2,1,7,11,14,13,2,1,7,11,14,13,2,1,6,8,12,11,2,1,6,8,12,11
