9.2593e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2593e-05,9.2593e-05,0,0,0,0
0.0895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.267,0.1611,NaN,NaN,NaN,NaN
8.287e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4722e-05,1.4917e-05,0,0,0,0
4,5,9,10,9,13,4,5,9,10,9,13,4,5,9,10,9,13,4,5,9,10,9,13
4,5,9,10,9,13,4,5,9,10,9,13,3,3,8,10,8,9,3,3,8,10,8,9
