0.00046296,0.0035185,0,0,0,0,0.0015741,0.0082407,0,0,0,0,0.00046296,0.0035185,0,0,0,0,0.0014815,0.0081481,0,0,0,0
0.20156,0.55102,NaN,NaN,NaN,NaN,0.29155,0.47221,NaN,NaN,NaN,NaN,0.5268,0.56683,NaN,NaN,NaN,NaN,0.30926,0.49284,NaN,NaN,NaN,NaN
9.3315e-05,0.0019388,0,0,0,0,0.00045892,0.0038913,0,0,0,0,0.00024389,0.0019944,0,0,0,0,0.00045817,0.0040157,0,0,0,0
2,1,4,15,13,19,2,1,4,15,13,19,2,1,4,15,13,19,2,1,4,15,13,19
2,1,4,15,13,19,2,1,4,15,13,19,2,1,4,11,12,16,2,1,4,11,12,16
