0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,12,9,15,20,5,7,12,9,15,20,5,7,12,9,15,20,5,7,12,9,15,20
5,7,12,9,15,20,5,7,12,9,15,20,4,6,11,7,11,15,4,6,11,7,11,15
